air_temp,ghi,period_end,period
13,13,2023-10-20T04:00:00+00:00,PT60M
15,180,2023-10-20T05:00:00+00:00,PT60M
17,427,2023-10-20T06:00:00+00:00,PT60M
19,662,2023-10-20T07:00:00+00:00,PT60M
21,853,2023-10-20T08:00:00+00:00,PT60M
23,987,2023-10-20T09:00:00+00:00,PT60M
25,1056,2023-10-20T10:00:00+00:00,PT60M
26,1050,2023-10-20T11:00:00+00:00,PT60M
27,966,2023-10-20T12:00:00+00:00,PT60M
27,815,2023-10-20T13:00:00+00:00,PT60M
27,610,2023-10-20T14:00:00+00:00,PT60M
27,372,2023-10-20T15:00:00+00:00,PT60M
26,131,2023-10-20T16:00:00+00:00,PT60M
24,3,2023-10-20T17:00:00+00:00,PT60M
21,0,2023-10-20T18:00:00+00:00,PT60M
20,0,2023-10-20T19:00:00+00:00,PT60M
19,0,2023-10-20T20:00:00+00:00,PT60M
19,0,2023-10-20T21:00:00+00:00,PT60M
18,0,2023-10-20T22:00:00+00:00,PT60M
17,0,2023-10-20T23:00:00+00:00,PT60M
16,0,2023-10-21T00:00:00+00:00,PT60M
16,0,2023-10-21T01:00:00+00:00,PT60M
15,0,2023-10-21T02:00:00+00:00,PT60M
15,0,2023-10-21T03:00:00+00:00,PT60M
15,14,2023-10-21T04:00:00+00:00,PT60M
17,188,2023-10-21T05:00:00+00:00,PT60M
20,436,2023-10-21T06:00:00+00:00,PT60M
22,671,2023-10-21T07:00:00+00:00,PT60M
24,865,2023-10-21T08:00:00+00:00,PT60M
26,1001,2023-10-21T09:00:00+00:00,PT60M
28,1067,2023-10-21T10:00:00+00:00,PT60M
29,1058,2023-10-21T11:00:00+00:00,PT60M
29,972,2023-10-21T12:00:00+00:00,PT60M
29,821,2023-10-21T13:00:00+00:00,PT60M
29,615,2023-10-21T14:00:00+00:00,PT60M
29,373,2023-10-21T15:00:00+00:00,PT60M
27,129,2023-10-21T16:00:00+00:00,PT60M
24,2,2023-10-21T17:00:00+00:00,PT60M
22,0,2023-10-21T18:00:00+00:00,PT60M
21,0,2023-10-21T19:00:00+00:00,PT60M
22,0,2023-10-21T20:00:00+00:00,PT60M
23,0,2023-10-21T21:00:00+00:00,PT60M
21,0,2023-10-21T22:00:00+00:00,PT60M
19,0,2023-10-21T23:00:00+00:00,PT60M
18,0,2023-10-22T00:00:00+00:00,PT60M
17,0,2023-10-22T01:00:00+00:00,PT60M
15,0,2023-10-22T02:00:00+00:00,PT60M
14,0,2023-10-22T03:00:00+00:00,PT60M
14,16,2023-10-22T04:00:00+00:00,PT60M
16,199,2023-10-22T05:00:00+00:00,PT60M
18,452,2023-10-22T06:00:00+00:00,PT60M
21,688,2023-10-22T07:00:00+00:00,PT60M
23,881,2023-10-22T08:00:00+00:00,PT60M
25,1004,2023-10-22T09:00:00+00:00,PT60M
26,1082,2023-10-22T10:00:00+00:00,PT60M
28,1072,2023-10-22T11:00:00+00:00,PT60M
29,987,2023-10-22T12:00:00+00:00,PT60M
29,834,2023-10-22T13:00:00+00:00,PT60M
29,627,2023-10-22T14:00:00+00:00,PT60M
28,385,2023-10-22T15:00:00+00:00,PT60M
26,140,2023-10-22T16:00:00+00:00,PT60M
23,4,2023-10-22T17:00:00+00:00,PT60M
19,0,2023-10-22T18:00:00+00:00,PT60M
16,0,2023-10-22T19:00:00+00:00,PT60M
15,0,2023-10-22T20:00:00+00:00,PT60M
15,0,2023-10-22T21:00:00+00:00,PT60M
14,0,2023-10-22T22:00:00+00:00,PT60M
13,0,2023-10-22T23:00:00+00:00,PT60M
13,0,2023-10-23T00:00:00+00:00,PT60M
12,0,2023-10-23T01:00:00+00:00,PT60M
12,0,2023-10-23T02:00:00+00:00,PT60M
12,0,2023-10-23T03:00:00+00:00,PT60M
12,13,2023-10-23T04:00:00+00:00,PT60M
14,115,2023-10-23T05:00:00+00:00,PT60M
16,194,2023-10-23T06:00:00+00:00,PT60M
17,405,2023-10-23T07:00:00+00:00,PT60M
19,811,2023-10-23T08:00:00+00:00,PT60M
21,985,2023-10-23T09:00:00+00:00,PT60M
23,1050,2023-10-23T10:00:00+00:00,PT60M
25,1042,2023-10-23T11:00:00+00:00,PT60M
26,904,2023-10-23T12:00:00+00:00,PT60M
27,759,2023-10-23T13:00:00+00:00,PT60M
27,594,2023-10-23T14:00:00+00:00,PT60M
27,367,2023-10-23T15:00:00+00:00,PT60M
27,134,2023-10-23T16:00:00+00:00,PT60M
25,4,2023-10-23T17:00:00+00:00,PT60M
22,0,2023-10-23T18:00:00+00:00,PT60M
21,0,2023-10-23T19:00:00+00:00,PT60M
20,0,2023-10-23T20:00:00+00:00,PT60M
19,0,2023-10-23T21:00:00+00:00,PT60M
18,0,2023-10-23T22:00:00+00:00,PT60M
17,0,2023-10-23T23:00:00+00:00,PT60M
16,0,2023-10-24T00:00:00+00:00,PT60M
15,0,2023-10-24T01:00:00+00:00,PT60M
15,0,2023-10-24T02:00:00+00:00,PT60M
16,0,2023-10-24T03:00:00+00:00,PT60M
17,17,2023-10-24T04:00:00+00:00,PT60M
18,196,2023-10-24T05:00:00+00:00,PT60M
21,445,2023-10-24T06:00:00+00:00,PT60M
23,681,2023-10-24T07:00:00+00:00,PT60M
26,875,2023-10-24T08:00:00+00:00,PT60M
28,1011,2023-10-24T09:00:00+00:00,PT60M
30,1077,2023-10-24T10:00:00+00:00,PT60M
31,1070,2023-10-24T11:00:00+00:00,PT60M
32,988,2023-10-24T12:00:00+00:00,PT60M
32,838,2023-10-24T13:00:00+00:00,PT60M
32,633,2023-10-24T14:00:00+00:00,PT60M
32,390,2023-10-24T15:00:00+00:00,PT60M
30,143,2023-10-24T16:00:00+00:00,PT60M
27,4,2023-10-24T17:00:00+00:00,PT60M
23,0,2023-10-24T18:00:00+00:00,PT60M
21,0,2023-10-24T19:00:00+00:00,PT60M
20,0,2023-10-24T20:00:00+00:00,PT60M
19,0,2023-10-24T21:00:00+00:00,PT60M
18,0,2023-10-24T22:00:00+00:00,PT60M
17,0,2023-10-24T23:00:00+00:00,PT60M
16,0,2023-10-25T00:00:00+00:00,PT60M
15,0,2023-10-25T01:00:00+00:00,PT60M
14,0,2023-10-25T02:00:00+00:00,PT60M
13,0,2023-10-25T03:00:00+00:00,PT60M
12,19,2023-10-25T04:00:00+00:00,PT60M
15,207,2023-10-25T05:00:00+00:00,PT60M
19,463,2023-10-25T06:00:00+00:00,PT60M
23,704,2023-10-25T07:00:00+00:00,PT60M
25,899,2023-10-25T08:00:00+00:00,PT60M
27,1034,2023-10-25T09:00:00+00:00,PT60M
29,1099,2023-10-25T10:00:00+00:00,PT60M
30,1088,2023-10-25T11:00:00+00:00,PT60M
31,1003,2023-10-25T12:00:00+00:00,PT60M
31,850,2023-10-25T13:00:00+00:00,PT60M
31,642,2023-10-25T14:00:00+00:00,PT60M
31,398,2023-10-25T15:00:00+00:00,PT60M
30,150,2023-10-25T16:00:00+00:00,PT60M
28,5,2023-10-25T17:00:00+00:00,PT60M
25,0,2023-10-25T18:00:00+00:00,PT60M
21,0,2023-10-25T19:00:00+00:00,PT60M
19,0,2023-10-25T20:00:00+00:00,PT60M
18,0,2023-10-25T21:00:00+00:00,PT60M
17,0,2023-10-25T22:00:00+00:00,PT60M
16,0,2023-10-25T23:00:00+00:00,PT60M
15,0,2023-10-26T00:00:00+00:00,PT60M
14,0,2023-10-26T01:00:00+00:00,PT60M
13,0,2023-10-26T02:00:00+00:00,PT60M
13,0,2023-10-26T03:00:00+00:00,PT60M
13,19,2023-10-26T04:00:00+00:00,PT60M
14,198,2023-10-26T05:00:00+00:00,PT60M
17,453,2023-10-26T06:00:00+00:00,PT60M
19,689,2023-10-26T07:00:00+00:00,PT60M
21,883,2023-10-26T08:00:00+00:00,PT60M
24,1016,2023-10-26T09:00:00+00:00,PT60M
26,1080,2023-10-26T10:00:00+00:00,PT60M
28,1070,2023-10-26T11:00:00+00:00,PT60M
30,984,2023-10-26T12:00:00+00:00,PT60M
30,830,2023-10-26T13:00:00+00:00,PT60M
31,624,2023-10-26T14:00:00+00:00,PT60M
31,383,2023-10-26T15:00:00+00:00,PT60M
30,141,2023-10-26T16:00:00+00:00,PT60M
27,5,2023-10-26T17:00:00+00:00,PT60M
24,0,2023-10-26T18:00:00+00:00,PT60M
23,0,2023-10-26T19:00:00+00:00,PT60M
22,0,2023-10-26T20:00:00+00:00,PT60M
21,0,2023-10-26T21:00:00+00:00,PT60M
20,0,2023-10-26T22:00:00+00:00,PT60M
19,0,2023-10-26T23:00:00+00:00,PT60M
18,0,2023-10-27T00:00:00+00:00,PT60M
17,0,2023-10-27T01:00:00+00:00,PT60M
16,0,2023-10-27T02:00:00+00:00,PT60M
16,0,2023-10-27T03:00:00+00:00,PT60M
16,20,2023-10-27T04:00:00+00:00,PT60M
18,199,2023-10-27T05:00:00+00:00,PT60M
22,445,2023-10-27T06:00:00+00:00,PT60M
24,677,2023-10-27T07:00:00+00:00,PT60M
26,868,2023-10-27T08:00:00+00:00,PT60M
29,1001,2023-10-27T09:00:00+00:00,PT60M
31,1066,2023-10-27T10:00:00+00:00,PT60M
32,1055,2023-10-27T11:00:00+00:00,PT60M
32,968,2023-10-27T12:00:00+00:00,PT60M
32,818,2023-10-27T13:00:00+00:00,PT60M
31,617,2023-10-27T14:00:00+00:00,PT60M
30,378,2023-10-27T15:00:00+00:00,PT60M
29,138,2023-10-27T16:00:00+00:00,PT60M
27,4,2023-10-27T17:00:00+00:00,PT60M
24,0,2023-10-27T18:00:00+00:00,PT60M
22,0,2023-10-27T19:00:00+00:00,PT60M
21,0,2023-10-27T20:00:00+00:00,PT60M
21,0,2023-10-27T21:00:00+00:00,PT60M
20,0,2023-10-27T22:00:00+00:00,PT60M
19,0,2023-10-27T23:00:00+00:00,PT60M
18,0,2023-10-28T00:00:00+00:00,PT60M
17,0,2023-10-28T01:00:00+00:00,PT60M
17,0,2023-10-28T02:00:00+00:00,PT60M
17,0,2023-10-28T03:00:00+00:00,PT60M
17,17,2023-10-28T04:00:00+00:00,PT60M
19,120,2023-10-28T05:00:00+00:00,PT60M
22,276,2023-10-28T06:00:00+00:00,PT60M
24,578,2023-10-28T07:00:00+00:00,PT60M
26,619,2023-10-28T08:00:00+00:00,PT60M
28,662,2023-10-28T09:00:00+00:00,PT60M
29,665,2023-10-28T10:00:00+00:00,PT60M
30,473,2023-10-28T11:00:00+00:00,PT60M
30,831,2023-10-28T12:00:00+00:00,PT60M
30,450,2023-10-28T13:00:00+00:00,PT60M
28,244,2023-10-28T14:00:00+00:00,PT60M
26,218,2023-10-28T15:00:00+00:00,PT60M
24,33,2023-10-28T16:00:00+00:00,PT60M
23,4,2023-10-28T17:00:00+00:00,PT60M
21,0,2023-10-28T18:00:00+00:00,PT60M
19,0,2023-10-28T19:00:00+00:00,PT60M
18,0,2023-10-28T20:00:00+00:00,PT60M
18,0,2023-10-28T21:00:00+00:00,PT60M
17,0,2023-10-28T22:00:00+00:00,PT60M
17,0,2023-10-28T23:00:00+00:00,PT60M
16,0,2023-10-29T00:00:00+00:00,PT60M
15,0,2023-10-29T01:00:00+00:00,PT60M
14,0,2023-10-29T02:00:00+00:00,PT60M
14,0,2023-10-29T03:00:00+00:00,PT60M
15,16,2023-10-29T04:00:00+00:00,PT60M
16,168,2023-10-29T05:00:00+00:00,PT60M
18,361,2023-10-29T06:00:00+00:00,PT60M
19,486,2023-10-29T07:00:00+00:00,PT60M
19,589,2023-10-29T08:00:00+00:00,PT60M
20,582,2023-10-29T09:00:00+00:00,PT60M
20,655,2023-10-29T10:00:00+00:00,PT60M
19,344,2023-10-29T11:00:00+00:00,PT60M
18,591,2023-10-29T12:00:00+00:00,PT60M
16,298,2023-10-29T13:00:00+00:00,PT60M
15,68,2023-10-29T14:00:00+00:00,PT60M
14,98,2023-10-29T15:00:00+00:00,PT60M
13,74,2023-10-29T16:00:00+00:00,PT60M
11,3,2023-10-29T17:00:00+00:00,PT60M
10,0,2023-10-29T18:00:00+00:00,PT60M
9,0,2023-10-29T19:00:00+00:00,PT60M
9,0,2023-10-29T20:00:00+00:00,PT60M
9,0,2023-10-29T21:00:00+00:00,PT60M
8,0,2023-10-29T22:00:00+00:00,PT60M
7,0,2023-10-29T23:00:00+00:00,PT60M
7,0,2023-10-30T00:00:00+00:00,PT60M
7,0,2023-10-30T01:00:00+00:00,PT60M
7,0,2023-10-30T02:00:00+00:00,PT60M
7,0,2023-10-30T03:00:00+00:00,PT60M
7,13,2023-10-30T04:00:00+00:00,PT60M
7,74,2023-10-30T05:00:00+00:00,PT60M
7,117,2023-10-30T06:00:00+00:00,PT60M
7,160,2023-10-30T07:00:00+00:00,PT60M
7,203,2023-10-30T08:00:00+00:00,PT60M
8,233,2023-10-30T09:00:00+00:00,PT60M
8,215,2023-10-30T10:00:00+00:00,PT60M
8,146,2023-10-30T11:00:00+00:00,PT60M
8,117,2023-10-30T12:00:00+00:00,PT60M
8,67,2023-10-30T13:00:00+00:00,PT60M
8,38,2023-10-30T14:00:00+00:00,PT60M
8,27,2023-10-30T15:00:00+00:00,PT60M
8,16,2023-10-30T16:00:00+00:00,PT60M
7,3,2023-10-30T17:00:00+00:00,PT60M
7,0,2023-10-30T18:00:00+00:00,PT60M
7,0,2023-10-30T19:00:00+00:00,PT60M
6,0,2023-10-30T20:00:00+00:00,PT60M
6,0,2023-10-30T21:00:00+00:00,PT60M
6,0,2023-10-30T22:00:00+00:00,PT60M
7,0,2023-10-30T23:00:00+00:00,PT60M
7,0,2023-10-31T00:00:00+00:00,PT60M
7,0,2023-10-31T01:00:00+00:00,PT60M
7,0,2023-10-31T02:00:00+00:00,PT60M
7,0,2023-10-31T03:00:00+00:00,PT60M
7,17,2023-10-31T04:00:00+00:00,PT60M
7,78,2023-10-31T05:00:00+00:00,PT60M
8,194,2023-10-31T06:00:00+00:00,PT60M
8,169,2023-10-31T07:00:00+00:00,PT60M
9,239,2023-10-31T08:00:00+00:00,PT60M
9,195,2023-10-31T09:00:00+00:00,PT60M
9,121,2023-10-31T10:00:00+00:00,PT60M
10,137,2023-10-31T11:00:00+00:00,PT60M
10,126,2023-10-31T12:00:00+00:00,PT60M
10,115,2023-10-31T13:00:00+00:00,PT60M
10,46,2023-10-31T14:00:00+00:00,PT60M
10,32,2023-10-31T15:00:00+00:00,PT60M
10,18,2023-10-31T16:00:00+00:00,PT60M
10,2,2023-10-31T17:00:00+00:00,PT60M
10,0,2023-10-31T18:00:00+00:00,PT60M
10,0,2023-10-31T19:00:00+00:00,PT60M
10,0,2023-10-31T20:00:00+00:00,PT60M
10,0,2023-10-31T21:00:00+00:00,PT60M
10,0,2023-10-31T22:00:00+00:00,PT60M
9,0,2023-10-31T23:00:00+00:00,PT60M
9,0,2023-11-01T00:00:00+00:00,PT60M
9,0,2023-11-01T01:00:00+00:00,PT60M
9,0,2023-11-01T02:00:00+00:00,PT60M
9,0,2023-11-01T03:00:00+00:00,PT60M
8,21,2023-11-01T04:00:00+00:00,PT60M
9,174,2023-11-01T05:00:00+00:00,PT60M
11,432,2023-11-01T06:00:00+00:00,PT60M
12,651,2023-11-01T07:00:00+00:00,PT60M
14,857,2023-11-01T08:00:00+00:00,PT60M
15,1032,2023-11-01T09:00:00+00:00,PT60M
17,1097,2023-11-01T10:00:00+00:00,PT60M
18,1087,2023-11-01T11:00:00+00:00,PT60M
19,1001,2023-11-01T12:00:00+00:00,PT60M
19,849,2023-11-01T13:00:00+00:00,PT60M
20,644,2023-11-01T14:00:00+00:00,PT60M
20,402,2023-11-01T15:00:00+00:00,PT60M
19,154,2023-11-01T16:00:00+00:00,PT60M
17,4,2023-11-01T17:00:00+00:00,PT60M
14,0,2023-11-01T18:00:00+00:00,PT60M
14,0,2023-11-01T19:00:00+00:00,PT60M
14,0,2023-11-01T20:00:00+00:00,PT60M
13,0,2023-11-01T21:00:00+00:00,PT60M
12,0,2023-11-01T22:00:00+00:00,PT60M
11,0,2023-11-01T23:00:00+00:00,PT60M
10,0,2023-11-02T00:00:00+00:00,PT60M
11,0,2023-11-02T01:00:00+00:00,PT60M
10,0,2023-11-02T02:00:00+00:00,PT60M
11,0,2023-11-02T03:00:00+00:00,PT60M
11,20,2023-11-02T04:00:00+00:00,PT60M
12,158,2023-11-02T05:00:00+00:00,PT60M
13,271,2023-11-02T06:00:00+00:00,PT60M
14,523,2023-11-02T07:00:00+00:00,PT60M
16,837,2023-11-02T08:00:00+00:00,PT60M
18,1022,2023-11-02T09:00:00+00:00,PT60M
19,1086,2023-11-02T10:00:00+00:00,PT60M
21,1077,2023-11-02T11:00:00+00:00,PT60M
22,992,2023-11-02T12:00:00+00:00,PT60M
22,840,2023-11-02T13:00:00+00:00,PT60M
22,633,2023-11-02T14:00:00+00:00,PT60M
22,393,2023-11-02T15:00:00+00:00,PT60M
21,150,2023-11-02T16:00:00+00:00,PT60M
19,7,2023-11-02T17:00:00+00:00,PT60M
17,0,2023-11-02T18:00:00+00:00,PT60M
17,0,2023-11-02T19:00:00+00:00,PT60M
17,0,2023-11-02T20:00:00+00:00,PT60M
17,0,2023-11-02T21:00:00+00:00,PT60M
15,0,2023-11-02T22:00:00+00:00,PT60M
14,0,2023-11-02T23:00:00+00:00,PT60M
13,0,2023-11-03T00:00:00+00:00,PT60M
13,0,2023-11-03T01:00:00+00:00,PT60M
12,0,2023-11-03T02:00:00+00:00,PT60M
12,0,2023-11-03T03:00:00+00:00,PT60M
12,25,2023-11-03T04:00:00+00:00,PT60M
13,205,2023-11-03T05:00:00+00:00,PT60M
15,393,2023-11-03T06:00:00+00:00,PT60M
16,537,2023-11-03T07:00:00+00:00,PT60M
18,674,2023-11-03T08:00:00+00:00,PT60M
19,808,2023-11-03T09:00:00+00:00,PT60M
21,854,2023-11-03T10:00:00+00:00,PT60M
22,796,2023-11-03T11:00:00+00:00,PT60M
22,771,2023-11-03T12:00:00+00:00,PT60M
22,593,2023-11-03T13:00:00+00:00,PT60M
22,407,2023-11-03T14:00:00+00:00,PT60M
22,235,2023-11-03T15:00:00+00:00,PT60M
21,117,2023-11-03T16:00:00+00:00,PT60M
19,4,2023-11-03T17:00:00+00:00,PT60M
18,0,2023-11-03T18:00:00+00:00,PT60M
17,0,2023-11-03T19:00:00+00:00,PT60M
17,0,2023-11-03T20:00:00+00:00,PT60M
17,0,2023-11-03T21:00:00+00:00,PT60M
16,0,2023-11-03T22:00:00+00:00,PT60M
15,0,2023-11-03T23:00:00+00:00,PT60M
14,0,2023-11-04T00:00:00+00:00,PT60M
13,0,2023-11-04T01:00:00+00:00,PT60M
13,0,2023-11-04T02:00:00+00:00,PT60M
12,0,2023-11-04T03:00:00+00:00,PT60M
13,18,2023-11-04T04:00:00+00:00,PT60M
14,85,2023-11-04T05:00:00+00:00,PT60M
16,224,2023-11-04T06:00:00+00:00,PT60M
17,294,2023-11-04T07:00:00+00:00,PT60M
18,492,2023-11-04T08:00:00+00:00,PT60M
18,566,2023-11-04T09:00:00+00:00,PT60M
19,593,2023-11-04T10:00:00+00:00,PT60M
20,691,2023-11-04T11:00:00+00:00,PT60M
21,635,2023-11-04T12:00:00+00:00,PT60M
21,371,2023-11-04T13:00:00+00:00,PT60M
20,185,2023-11-04T14:00:00+00:00,PT60M
20,110,2023-11-04T15:00:00+00:00,PT60M
19,77,2023-11-04T16:00:00+00:00,PT60M
18,4,2023-11-04T17:00:00+00:00,PT60M
17,0,2023-11-04T18:00:00+00:00,PT60M
17,0,2023-11-04T19:00:00+00:00,PT60M
17,0,2023-11-04T20:00:00+00:00,PT60M
16,0,2023-11-04T21:00:00+00:00,PT60M
15,0,2023-11-04T22:00:00+00:00,PT60M
14,0,2023-11-04T23:00:00+00:00,PT60M
13,0,2023-11-05T00:00:00+00:00,PT60M
13,0,2023-11-05T01:00:00+00:00,PT60M
13,0,2023-11-05T02:00:00+00:00,PT60M
13,0,2023-11-05T03:00:00+00:00,PT60M
13,30,2023-11-05T04:00:00+00:00,PT60M
15,223,2023-11-05T05:00:00+00:00,PT60M
18,468,2023-11-05T06:00:00+00:00,PT60M
19,695,2023-11-05T07:00:00+00:00,PT60M
22,881,2023-11-05T08:00:00+00:00,PT60M
23,1011,2023-11-05T09:00:00+00:00,PT60M
25,1074,2023-11-05T10:00:00+00:00,PT60M
26,1063,2023-11-05T11:00:00+00:00,PT60M
27,978,2023-11-05T12:00:00+00:00,PT60M
28,823,2023-11-05T13:00:00+00:00,PT60M
28,578,2023-11-05T14:00:00+00:00,PT60M
27,375,2023-11-05T15:00:00+00:00,PT60M
26,149,2023-11-05T16:00:00+00:00,PT60M
24,8,2023-11-05T17:00:00+00:00,PT60M
22,0,2023-11-05T18:00:00+00:00,PT60M
21,0,2023-11-05T19:00:00+00:00,PT60M
21,0,2023-11-05T20:00:00+00:00,PT60M
20,0,2023-11-05T21:00:00+00:00,PT60M
19,0,2023-11-05T22:00:00+00:00,PT60M
18,0,2023-11-05T23:00:00+00:00,PT60M
18,0,2023-11-06T00:00:00+00:00,PT60M
17,0,2023-11-06T01:00:00+00:00,PT60M
16,0,2023-11-06T02:00:00+00:00,PT60M
16,0,2023-11-06T03:00:00+00:00,PT60M
16,30,2023-11-06T04:00:00+00:00,PT60M
18,128,2023-11-06T05:00:00+00:00,PT60M
20,389,2023-11-06T06:00:00+00:00,PT60M
21,471,2023-11-06T07:00:00+00:00,PT60M
23,642,2023-11-06T08:00:00+00:00,PT60M
25,652,2023-11-06T09:00:00+00:00,PT60M
26,720,2023-11-06T10:00:00+00:00,PT60M
27,641,2023-11-06T11:00:00+00:00,PT60M
27,688,2023-11-06T12:00:00+00:00,PT60M
28,557,2023-11-06T13:00:00+00:00,PT60M
28,485,2023-11-06T14:00:00+00:00,PT60M
28,268,2023-11-06T15:00:00+00:00,PT60M
28,127,2023-11-06T16:00:00+00:00,PT60M
27,6,2023-11-06T17:00:00+00:00,PT60M
25,0,2023-11-06T18:00:00+00:00,PT60M
22,0,2023-11-06T19:00:00+00:00,PT60M
20,0,2023-11-06T20:00:00+00:00,PT60M
19,0,2023-11-06T21:00:00+00:00,PT60M
19,0,2023-11-06T22:00:00+00:00,PT60M
19,0,2023-11-06T23:00:00+00:00,PT60M
19,0,2023-11-07T00:00:00+00:00,PT60M
18,0,2023-11-07T01:00:00+00:00,PT60M
18,0,2023-11-07T02:00:00+00:00,PT60M
18,0,2023-11-07T03:00:00+00:00,PT60M
17,17,2023-11-07T04:00:00+00:00,PT60M
17,72,2023-11-07T05:00:00+00:00,PT60M
16,116,2023-11-07T06:00:00+00:00,PT60M
16,162,2023-11-07T07:00:00+00:00,PT60M
16,156,2023-11-07T08:00:00+00:00,PT60M
17,139,2023-11-07T09:00:00+00:00,PT60M
16,119,2023-11-07T10:00:00+00:00,PT60M
15,104,2023-11-07T11:00:00+00:00,PT60M
14,110,2023-11-07T12:00:00+00:00,PT60M
15,236,2023-11-07T13:00:00+00:00,PT60M
15,202,2023-11-07T14:00:00+00:00,PT60M
16,219,2023-11-07T15:00:00+00:00,PT60M
16,65,2023-11-07T16:00:00+00:00,PT60M
16,4,2023-11-07T17:00:00+00:00,PT60M
15,0,2023-11-07T18:00:00+00:00,PT60M
15,0,2023-11-07T19:00:00+00:00,PT60M
14,0,2023-11-07T20:00:00+00:00,PT60M
13,0,2023-11-07T21:00:00+00:00,PT60M
12,0,2023-11-07T22:00:00+00:00,PT60M
11,0,2023-11-07T23:00:00+00:00,PT60M
10,0,2023-11-08T00:00:00+00:00,PT60M
10,0,2023-11-08T01:00:00+00:00,PT60M
10,0,2023-11-08T02:00:00+00:00,PT60M
10,0,2023-11-08T03:00:00+00:00,PT60M
10,36,2023-11-08T04:00:00+00:00,PT60M
12,242,2023-11-08T05:00:00+00:00,PT60M
15,490,2023-11-08T06:00:00+00:00,PT60M
18,718,2023-11-08T07:00:00+00:00,PT60M
20,905,2023-11-08T08:00:00+00:00,PT60M
22,1035,2023-11-08T09:00:00+00:00,PT60M
23,1097,2023-11-08T10:00:00+00:00,PT60M
24,1030,2023-11-08T11:00:00+00:00,PT60M
24,801,2023-11-08T12:00:00+00:00,PT60M
24,852,2023-11-08T13:00:00+00:00,PT60M
25,653,2023-11-08T14:00:00+00:00,PT60M
24,407,2023-11-08T15:00:00+00:00,PT60M
24,174,2023-11-08T16:00:00+00:00,PT60M
22,12,2023-11-08T17:00:00+00:00,PT60M
20,0,2023-11-08T18:00:00+00:00,PT60M
19,0,2023-11-08T19:00:00+00:00,PT60M
18,0,2023-11-08T20:00:00+00:00,PT60M
17,0,2023-11-08T21:00:00+00:00,PT60M
16,0,2023-11-08T22:00:00+00:00,PT60M
15,0,2023-11-08T23:00:00+00:00,PT60M
15,0,2023-11-09T00:00:00+00:00,PT60M
14,0,2023-11-09T01:00:00+00:00,PT60M
14,0,2023-11-09T02:00:00+00:00,PT60M
14,0,2023-11-09T03:00:00+00:00,PT60M
15,32,2023-11-09T04:00:00+00:00,PT60M
16,210,2023-11-09T05:00:00+00:00,PT60M
18,365,2023-11-09T06:00:00+00:00,PT60M
19,570,2023-11-09T07:00:00+00:00,PT60M
21,889,2023-11-09T08:00:00+00:00,PT60M
23,1019,2023-11-09T09:00:00+00:00,PT60M
25,1082,2023-11-09T10:00:00+00:00,PT60M
26,1004,2023-11-09T11:00:00+00:00,PT60M
27,941,2023-11-09T12:00:00+00:00,PT60M
27,707,2023-11-09T13:00:00+00:00,PT60M
27,525,2023-11-09T14:00:00+00:00,PT60M
27,372,2023-11-09T15:00:00+00:00,PT60M
27,165,2023-11-09T16:00:00+00:00,PT60M
25,11,2023-11-09T17:00:00+00:00,PT60M
22,0,2023-11-09T18:00:00+00:00,PT60M
20,0,2023-11-09T19:00:00+00:00,PT60M
19,0,2023-11-09T20:00:00+00:00,PT60M
18,0,2023-11-09T21:00:00+00:00,PT60M
18,0,2023-11-09T22:00:00+00:00,PT60M
17,0,2023-11-09T23:00:00+00:00,PT60M
16,0,2023-11-10T00:00:00+00:00,PT60M
16,0,2023-11-10T01:00:00+00:00,PT60M
15,0,2023-11-10T02:00:00+00:00,PT60M
15,0,2023-11-10T03:00:00+00:00,PT60M
16,35,2023-11-10T04:00:00+00:00,PT60M
17,232,2023-11-10T05:00:00+00:00,PT60M
19,476,2023-11-10T06:00:00+00:00,PT60M
20,705,2023-11-10T07:00:00+00:00,PT60M
22,892,2023-11-10T08:00:00+00:00,PT60M
24,1023,2023-11-10T09:00:00+00:00,PT60M
25,1086,2023-11-10T10:00:00+00:00,PT60M
27,1054,2023-11-10T11:00:00+00:00,PT60M
27,963,2023-11-10T12:00:00+00:00,PT60M
28,816,2023-11-10T13:00:00+00:00,PT60M
28,633,2023-11-10T14:00:00+00:00,PT60M
28,414,2023-11-10T15:00:00+00:00,PT60M
27,175,2023-11-10T16:00:00+00:00,PT60M
25,13,2023-11-10T17:00:00+00:00,PT60M
22,0,2023-11-10T18:00:00+00:00,PT60M
21,0,2023-11-10T19:00:00+00:00,PT60M
20,0,2023-11-10T20:00:00+00:00,PT60M
19,0,2023-11-10T21:00:00+00:00,PT60M
18,0,2023-11-10T22:00:00+00:00,PT60M
17,0,2023-11-10T23:00:00+00:00,PT60M
17,0,2023-11-11T00:00:00+00:00,PT60M
16,0,2023-11-11T01:00:00+00:00,PT60M
16,0,2023-11-11T02:00:00+00:00,PT60M
16,0,2023-11-11T03:00:00+00:00,PT60M
16,36,2023-11-11T04:00:00+00:00,PT60M
18,236,2023-11-11T05:00:00+00:00,PT60M
20,482,2023-11-11T06:00:00+00:00,PT60M
21,711,2023-11-11T07:00:00+00:00,PT60M
23,898,2023-11-11T08:00:00+00:00,PT60M
26,1029,2023-11-11T09:00:00+00:00,PT60M
27,1093,2023-11-11T10:00:00+00:00,PT60M
29,1084,2023-11-11T11:00:00+00:00,PT60M
